Date,Company,Title,Job Link,criteria
2022-01-17,Octavia In formation Systems Ltd,Influencer Manager - Award Winning Social & PR Agency,https://www.linkedin.com/jobs/view/influencer-manager-award-winning-social-pr-agency-at-octavia-in-formation-systems-ltd-2879441340?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=RCkHbczCLpH%2BBLQBlnPzfQ%3D%3D&position=17&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Management and Manufacturing
          
        
        
          
            Industries
          
          
          Software Development
          
        
    "
2022-02-02,J&J Marketing and Print Solutions,Business Analyst - OUTSIDE - FULLY REMOTE,https://www.linkedin.com/jobs/view/business-analyst-outside-fully-remote-at-j-j-marketing-and-print-solutions-2902844652?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=xF1PJuvQf5%2BI76STCsNvng%3D%3D&position=18&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Other
          
        
        
          
            Industries
          
          
          IT Services and IT Consulting
          
        
    "
2022-02-02,O N E,Stakeholder Relationship Manager,https://www.linkedin.com/jobs/view/stakeholder-relationship-manager-at-o-n-e-2904385815?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=xLYxdkcd4N%2BdlWVVsmM%2FBg%3D%3D&position=19&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Research, Analyst, and Information Technology
          
        
        
          
            Industries
          
          
          Printing Services
          
        
    "
2022-01-21,Ooms architecten,Administrator & Copywriter,https://www.linkedin.com/jobs/view/administrator-copywriter-at-ooms-architecten-2885978578?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=nIDB2ovhtK1awK%2BBPxxTmA%3D%3D&position=20&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Contract
        
      
        
          
            Job function
          
          
            Sales and Business Development
          
        
        
          
            Industries
          
          
          Design Services
          
        
    "
2022-01-27,ACTIVE RELOCATION (SWITZERLAND) SA,Head of Logistics,https://www.linkedin.com/jobs/view/head-of-logistics-at-active-relocation-switzerland-sa-2893510914?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=A2YSeWju7hfkP3bqxAioEQ%3D%3D&position=21&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Information Technology
          
        
        
          
            Industries
          
          
          Architecture and Planning
          
        
    "
2022-01-24,Picture,Content Manager,https://www.linkedin.com/jobs/view/content-manager-at-picture-2889574950?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=IbG0y3QQUTsKT43%2BgGRH4A%3D%3D&position=22&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Director
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Management and Manufacturing
          
        
        
          
            Industries
          
          
          Facilities Services
          
        
    "
2022-02-03,Northland Camp & Conference Center,Service Desk Analyst - Hybrid WFH,https://www.linkedin.com/jobs/view/service-desk-analyst-hybrid-wfh-at-northland-camp-conference-center-2904385594?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=4%2F7ZIQmRRX4whiIX4k02JA%3D%3D&position=23&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Marketing, Public Relations, and Writing/Editing
          
        
        
          
            Industries
          
          
          Design Services
          
        
    "
2022-02-01,Finnsteve,Product Developer,https://www.linkedin.com/jobs/view/product-developer-at-finnsteve-2901023828?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=PT9AqTDf58zxdsxaXSZePg%3D%3D&position=24&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Information Technology
          
        
        
          
            Industries
          
          
          Religious Institutions
          
        
    "
2022-01-25,Octavia In formation Systems Ltd,Marketing Manager,https://www.linkedin.com/jobs/view/marketing-manager-at-octavia-in-formation-systems-ltd-2890826410?refId=UK%2F7uHAI0f5qj5246eJZgg%3D%3D&trackingId=gtiNcZh7IJG%2BpyXXkGPn6w%3D%3D&position=25&pageNum=33&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Temporary
        
      
        
          
            Job function
          
          
            Product Management and Marketing
          
        
        
          
            Industries
          
          
          Appliances, Electrical, and Electronics Manufacturing
          
        
    "
2022-01-25,Octavia In formation Systems Ltd,Marketing Manager,https://www.linkedin.com/jobs/view/marketing-manager-at-octavia-in-formation-systems-ltd-2890826410?refId=4rjqOL6of7Yu%2FGIA3ku9XQ%3D%3D&trackingId=j7re6Nzj6YMijTpkfLb79A%3D%3D&position=1&pageNum=34&trk=public_jobs_jserp-result_search-card,"Seniority level
Associate
Employment type
Full-time
Job function
Marketing and Sales
Industries
IT Services and IT Consulting"
2022-01-24,LTS GIDA KONTROL LABORATUVARI,Fund Analyst/Controller - Private Equity,https://www.linkedin.com/jobs/view/fund-analyst-controller-private-equity-at-lts-gida-kontrol-laboratuvari-2889578156?refId=4rjqOL6of7Yu%2FGIA3ku9XQ%3D%3D&trackingId=kF4%2BBr12wufRhar5k%2FV%2FGQ%3D%3D&position=2&pageNum=34&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Marketing and Sales
          
        
        
          
            Industries
          
          
          IT Services and IT Consulting
          
        
    "
2022-01-11,Ultimate Staffing,Compliance Administrator,https://www.linkedin.com/jobs/view/compliance-administrator-at-ultimate-staffing-2873438171?refId=4rjqOL6of7Yu%2FGIA3ku9XQ%3D%3D&trackingId=hTll69S2X%2Br5QM7CRlf9nA%3D%3D&position=3&pageNum=34&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Finance and Sales
          
        
        
          
            Industries
          
          
          Food and Beverage Services
          
        
    "
