jk,efccid,srcid,cmpid,num,srcname,cmp,cmpesc,cmplnk,loc,country,zip,city,title,locid,rd
83b2e876d5936bc6,b3795221bc0ab74b,62e9e5f411f555af,2d3b20ec58c8494e,14,Indeed,Galleria Oral & Maxillofacial Surgery,Galleria Oral &amp; Maxillofacial Surgery,"/q-Galleria-Oral-&-Maxillofacial-Surgery-l-Rancho-Cordova,-CA-jobs.html","El Dorado Hills, CA 95762",US,,El Dorado Hills,Registered Dental Assistant (RDA),1f00afcdf4a5f687,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
86f221a5976d7d42,83e2712070af2cee,e58cd55e6d96abfd,ba3f5a2c8703ac6d,15,Indeed,Cal-Vintage Roofing Co Inc,Cal-Vintage Roofing Co Inc,"/jobs?q=Cal-Vintage+Roofing+Co&l=Rancho+Cordova,+CA","Sacramento, CA",US,,Sacramento,Roof Repair Sales Consultant,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
7351509547fbf362,58a54f9f7fdc8070,fc40de408f72a9c3,93aa40b6e88fbe7b,16,Indeed,Ancil Hoffman Golf Course,Ancil Hoffman Golf Course,"/q-Ancil-Hoffman-Golf-Course-l-Rancho-Cordova,-CA-jobs.html","Carmichael, CA",US,,Carmichael,GOLF FT + BENEFITS - Head Golf Professional/Operations Manager,15e9600c27543938,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
a63d05e714f9270c,79e4029f1c4c8a1f,cfa1d1ce2c032ac4,91b223972ed01612,17,Indeed,PrecisionMD Cosmetic Surgery Center,PrecisionMD Cosmetic Surgery Center,"/q-PrecisionMD-Cosmetic-Surgery-Center-l-Rancho-Cordova,-CA-jobs.html","Elk Grove, CA 95758",US,95758,Elk Grove,Physician Assistant,5500c50eab3ba786,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
f3b2300a71760714,5ab68fe2b19e2704,a607258f7257d00e,58b9eb070ac314c2,18,Indeed,Daiya Healthcare of California,Daiya Healthcare of California,"/q-Daiya-Healthcare-of-California-l-Rancho-Cordova,-CA-jobs.html","Elk Grove, CA",US,,Elk Grove,Part-Time Psychiatric Mental Health Physician Assistant,5500c50eab3ba786,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
3c788b6b26f84cf7,c9c00e038b2733af,f6225cd4b970134d,ef179b5945e6ff36,19,Floor &amp; Decor,Floor & Decor,Floor &amp; Decor,"/q-Floor-&-Decor-l-Rancho-Cordova,-CA-jobs.html","Rocklin, CA 95677",US,95677,Rocklin,Command Center Associate,d70b570909f981bf,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYycg7RqhHd2X9YvKzX5ZSt
2814c730081c2c6f,cc4f82e2689ea434,31add8113aff9b21,40e623d65af12e3c,20,Indeed,ACE Cash Express,ACE Cash Express,"/q-ACE-Cash-Express-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95842",US,95842,Sacramento,Store Manager,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYycg7RqhHd2X9YvKzX5ZSt
0259094b60b07b8f,e4832414d6f7c93f,7a4cbc870a3dfccc,3d9cbc5f31909e35,21,Indeed,Compass Senior Living LLC,Compass Senior Living LLC,"/q-Compass-Senior-Living-l-Rancho-Cordova,-CA-jobs.html","Orangevale, CA 95662",US,95662,Orangevale,Dining Assistant,95ac976aef7bad06,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sZY-AeFmrYmLfZlommaQjts
6915fb3cb1dd9fd9,c30fbe91faad515b,6b469acb0dc7c454,cf0ffa039198bff7,22,Indeed,Nelson & Kennard,Nelson &amp; Kennard,"/q-Nelson-&-Kennard-l-Rancho-Cordova,-CA-jobs.html","McClellan, CA 95652",US,95652,McClellan,Accounting Specialist,04aa99669290b112,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sbBJ7dK3aEeigmGK9GPe3hi
88435c5f6866f41a,abeac675276bd5f2,4fcba338c63836ed,9c09a6494468a91e,23,Haven Residential,Haven Residential,Haven Residential,"/q-Haven-Residential-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Community Manager - The Archer,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sac32x6dd5qVl4PqFgdmcVR
ba647a9530804353,db80f94a1b59ad39,15e130d1e03c068d,06df3295511251b5,24,Indeed,La-Z-Boy Furniture Galleries,La-Z-Boy Furniture Galleries,"/jobs?q=La-Z-Boy+Furniture+Galleries&l=Rancho+Cordova,+CA","Sacramento, CA 95825",US,95825,Sacramento,"Furniture Sales Consultant, Sacramento",a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sbxLZ2UvZ5hdCHVnl35GbKl
ddf04889aa9046ef,468a02408988c249,70e9b5b6e534fde7,b1ec698ed3afa9f4,25,Indeed,Capital Arborists,Capital Arborists,"/q-Capital-Arborists-l-Rancho-Cordova,-CA-jobs.html","Rocklin, CA",US,,Rocklin,Climber Arborist/Tree Climber,d70b570909f981bf,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
d154cb105b1aac8f,9f4147afaabe762b,06f48d245078c2df,081806c0f41e0c91,26,Point Digital Finance,Point Digital Finance,Point Digital Finance,"/q-Point-Digital-Finance-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Salesforce Administrator (Local or Remote),544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sac32x6dd5qVl4PqFgdmcVR
e947cc9947703dba,f01735c0fc77c248,fd8969a4fbba727d,b1219c7606921600,27,Reverse Mortgage Funding,Reverse Mortgage Funding,Reverse Mortgage Funding,"/q-Reverse-Mortgage-Funding-l-Rancho-Cordova,-CA-jobs.html","Gold River, CA 95670",US,95670,Gold River,SALES - CONSUMER DIRECT TRAINEE,a03e72003575348a,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sa_nUMSh6PJp9NroTZTuZ4C
990e9b277f11e1ce,271a20c17281891d,bbc9ccaef001e91d,0d2fbcbb6fc5607f,28,Indeed,California Farmland Trust,California Farmland Trust,"/q-California-Farmland-Trust-l-Rancho-Cordova,-CA-jobs.html","Elk Grove, CA 95624",US,95624,Elk Grove,Program Associate,5500c50eab3ba786,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
07cf911ce3b27db7,a3ffc064e2bf1ba7,25a90a241fca74e5,e1c1e1b3e1b7e61d,29,Weatherby Healthcare,Weatherby Healthcare,Weatherby Healthcare,"/q-Weatherby-Healthcare-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Physician - Temp to Perm Hospitalist Opportunity in CA,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
096f3e02e50ea39d,f0ea71b1d0b6d27e,1dd795c247104bb2,0c1852399010ceea,30,Indeed,"Church Brother Farms, LLC","Church Brother Farms, LLC","/q-Church-Brother-Farms-l-Rancho-Cordova,-CA-jobs.html",California,US,,,"Vice President of Warehousing, Distribution, and Fulfillment",544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
cffccffd98a782e6,534cef39137e0b4b,902d17abdce8b3de,17c9c93c866881b5,31,Indeed,El Dorado Endodontics,El Dorado Endodontics,"/q-El-Dorado-Endodontics-l-Rancho-Cordova,-CA-jobs.html","El Dorado Hills, CA 95762",US,95762,El Dorado Hills,Dental Assistant,1f00afcdf4a5f687,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
164a35c994e62c8b,9bb3d027ae313ac8,19ee2c45f38a6cc9,c3ca608b29a0d463,32,Indeed,All Phase Construction & Engineering Inc,All Phase Construction &amp; Engineering Inc,"/q-All-Phase-Construction-&-Engineering-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Journeyman equipment operator,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
d9d99f17e6f55d9c,062ca835f7d95890,ba1c59235871d247,7f5c11e536a1e372,33,MP Nexlevel LLC,MP NEXLEVEL LLC,MP NEXLEVEL LLC,"/q-MP-NEXLEVEL-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Aerial Groundman,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sbdRF9y0fgpqTUnAE_NfIFS
5bf0b4a9968ee5c5,31ef76f2737b626d,85f69d294f3ca283,b473bcda97590f53,34,Indeed,Nuwave International,Nuwave International,"/q-Nuwave-International-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95826",US,95826,Sacramento,Administrative Assistant,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
564b3cde11ad36f4,3a982d675a90e7c3,a531bb7501bdd4e1,347a8207ec5336e7,35,Indeed,R.C.I. Plumbing,R.C.I. Plumbing,"/q-R.C.I.-Plumbing-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95814",US,95814,Sacramento,Plumbing Installers,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
e920e79b11919232,468a02408988c249,70e9b5b6e534fde7,574ae86bc593e795,37,Indeed,Duralum Products Inc,Duralum Products Inc,"/q-Duralum-Products-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Entry Level Inside Sales Representative,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
7cb875a2ca131354,79ddfbd2176de05c,d445a942c39777cb,967695469d9d0f6d,38,Indeed,OPI,OPI,"/q-OPI-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Copier Service Technician,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
095a70e68def8ad8,4039f5334a4f109a,ca5094e4e2b06380,9c0b247d9985e717,39,Indeed,Central Valley Glass & Screen,Central Valley Glass &amp; Screen,"/q-Central-Valley-Glass-&-Screen-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95828",US,95828,Sacramento,Machine Operator/Material Handler,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
8045f5054b41f804,d850b77300d231c5,dca736a3999632b8,0e90590e2f293c87,40,Indeed,Yalaha Bakery,Yalaha Bakery,"/q-Yalaha-Bakery-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Bakery Manager,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
282abeee86f5594a,0ebaa200e2d05d8c,6578a73a1158b3b6,2a8b7423699ce0e5,41,Indeed,Supercuts,Supercuts,"/q-Supercuts-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95819",US,,Sacramento,Supercuts Stylist-65thSt,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
58edb85861b4bec6,0e3cae52561d1272,10012523303da897,26d865df32782030,42,Cognitive Medical Systems,Cognitive Medical Systems,Cognitive Medical Systems,"/q-Cognitive-Medical-Systems-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA 95742",US,95742,Rancho Cordova,Proposal Writer - Remote (WFH),d188d320f3892da1,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYovf9g9gK90TedWsP3TSjz
1e1dd81b1fc4dd1f,7a63f237588e0c79,9167dd1d6cbe37e4,ab69c3f19abbbaf9,43,Indeed Hiring Events,MedData,MedData,"/q-MedData-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,"Patient Advocate - Hospital Based - Burlingame, CA Virtual Hiring Event",a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sZQWjgFXGKqpebSwLi3kv8H
1b1e7f2aded66b77,,785d1fbd4f8c8e73,db5d4daab1170e9c,44,Indeed,SPG Therapy & Education,SPG Therapy &amp; Education,"/q-SPG-Therapy-&-Education-l-Rancho-Cordova,-CA-jobs.html",California,US,,,School Psychologist,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
cd2de12df875a8fb,a2a12c38abce1eea,d09d19d58b61c3cd,14857efff9f428f7,45,Indeed,Bewley’s North America dba Java City,Bewley’s North America dba Java City,"/jobs?q=Bewley%E2%80%99s+North+America+dba+Java+City&l=Rancho+Cordova,+CA","Sacramento, CA 95834",US,95834,Sacramento,Operations &amp; Quality Assurance Administrator,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
4749a6888420a37d,a0eb351d3091d19e,ba4242495961012b,a7ed7ebaa458c3a4,46,Indeed,Olivehurst Public Utility District,Olivehurst Public Utility District,"/q-Olivehurst-Public-Utility-District-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA",US,,Roseville,Utility Worker,75684e6fe6a0671a,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
ad287a1f804f12ec,a3ffc064e2bf1ba7,25a90a241fca74e5,e1c1e1b3e1b7e61d,47,Weatherby Healthcare,Weatherby Healthcare,Weatherby Healthcare,"/q-Weatherby-Healthcare-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Physician - Locums Cardiac Anesthesia Opportunity in CA,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
c7bdad201e1cadc6,f7e5a53347c159b0,a1d731a6ff81d3e3,c135d383249fc0f4,48,"Language World Services, Inc.",Language World Services Inc,Language World Services Inc,"/q-Language-World-Services-l-Rancho-Cordova,-CA-jobs.html","Carmichael, CA 95608",US,95608,Carmichael,Accounting Specialist,15e9600c27543938,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
52af57ed6897f15d,ffe493309395ce2c,113e8edfdb8f67d1,da2b330e653f2396,49,Indeed,ACASA SeniorCare Orange County,ACASA SeniorCare Orange County,"/q-ACASA-SeniorCare-Orange-County-l-Rancho-Cordova,-CA-jobs.html","Laguna, CA",US,,Laguna,Caregiver/Personal Assistant/Companion,d883c6f1dbbdf6db,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
f53b75f08062249a,6cabff8f78f1d9f3,f20f8789e489096a,a5e1b7302e202340,12,Chilis,Chilis,Chilis,"/q-Chilis-l-Rancho-Cordova,-CA-jobs.html","Fair Oaks, CA 95628",US,95628,Fair Oaks,Dishwasher - Now Hiring,1a0c158bc305cd36,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
9a439ad54a0fa733,dd7cf8775d4deeed,d70c4d308d383284,6629d4eaa41da2b5,24,Indeed,U.S. Customs and Border Protection,U.S. Customs and Border Protection,"/q-U.S.-Customs-and-Border-Protection-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Border Patrol Agent GL-9,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
58c79c87cf8b72be,b380c38e2473c595,d72e2af204d83f66,6377733b46f4080c,25,Indeed,NORCAL Ambulance,NORCAL Ambulance,"/q-NORCAL-Ambulance-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95816",US,95816,Sacramento,Dispatcher/Customer Service Representative,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYKwV79vAlYf1WVRfndRjZP
c15dd450f193dcee,19b77d76b4633cda,f796657f5919698a,297d96d706633365,27,United Surgical Partners International,USPI,USPI,"/q-USPI-l-Rancho-Cordova,-CA-jobs.html","Citrus Heights, CA 95611",US,95611,Citrus Heights,Surgical Scrub Tech,2a6034c31de038e2,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saNyL8NJJLssEW-nyYAmj9N
0116d63c7b3355d8,d82f2a3412e45046,b8de00e269bc212d,1d22b05c41361207,30,Centene,Health Net of California,Health Net of California,"/q-Health-Net-of-California-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95813",US,95813,Sacramento,"Care Manager II (CA) - Bonus Eligible, Remote Available in CA",a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYycg7RqhHd2X9YvKzX5ZSt
35bd56553dd7babd,d57dab3cac0f497a,845b0170b78c0cfa,47101e096ccd3543,35,Indeed,Fry Law Corporation,Fry Law Corporation,"/q-Fry-Law-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95814",US,95814,Sacramento,Legal Assistant,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
73515256a7b670f2,,80b201ede7efb19d,1c83b4e447aa89a4,36,Agemark Corporation,"CountryHouse - Granite Bay, CA","CountryHouse - Granite Bay, CA","/jobs?q=CountryHouse+-+Granite+Bay,+CA&l=Rancho+Cordova,+CA","Granite Bay, CA 95746",US,95746,Granite Bay,Receptionist Full Time,bc57d1d1919d7304,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
1cf22f4ac82931b7,68e229f28a447e73,3dc01154538637f8,0ba5c2dc252b43ac,43,Indeed,Bright & Sparkly Cleaning Service,Bright &amp; Sparkly Cleaning Service,"/q-Bright-&-Sparkly-Cleaning-Service-l-Rancho-Cordova,-CA-jobs.html","Orangevale, CA",US,,Orangevale,Residential/Office Cleaner,95ac976aef7bad06,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
26950c862e62d182,f38d44ac5fcad5a1,7c65afddf361c018,03ad8bf898f89c27,0,Indeed,Sacramento County Office of Education,Sacramento County Office of Education,"/q-Sacramento-County-Office-of-Education-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Database Administrator,a03c85c8cf06a330,QO4ojk50wSq4IM51_zgi0ZQP70zd2LJ8a6v80t_9Gn9Fnv76C_r3VyVsO3MsArbp
144e4fa96fdf51e9,679005ba48c9ba6a,3c01c46ca61311c0,b17fdf29529c2c64,1,"Child Action, Inc.","Child Action, Inc.","Child Action, Inc.","/q-Child-Action-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA",US,,Rancho Cordova,Child Care Subsidy Coordinator,d188d320f3892da1,jzFKlv82J7rSt1Y4HGALGJQP70zd2LJ8a6v80t_9Gn_vi8SarXBx9CMnpeJyd3jw
1762ec9a84157a62,1bbba8139d07829d,cf69a8097f19fdab,2ce79c3f39bde436,2,Power Plus,Power Plus,Power Plus,"/q-Power-Plus-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95838",US,95838,Sacramento,Rental Coordinator,a03c85c8cf06a330,kLEMvCAj3YJu1esZaz1HsZQP70zd2LJ8a6v80t_9Gn_qAo7_Y88QymwIUOthSqNX
2ab9ca7549f3f47a,fc38ecb6833923de,6789d9af65a8a649,60eb11476904a56f,3,Life Time,Life Time,Life Time,"/q-Life-Time-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95661",US,,Roseville,Ultimate Hoops Trainer,75684e6fe6a0671a,OOZb_voQLCYCywed0xlCLJQP70zd2LJ8a6v80t_9Gn-2jjCSZ_D1kFsIBwHldiVH
c25d82ada997b197,c445ab27fcdba541,35f3e6f39b7012fd,bf9f689e7d6d18c6,4,MAXIMUS,MAXIMUS,MAXIMUS,"/q-MAXIMUS-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA 95670",US,95670,Rancho Cordova,Client Service Rep - Outreach (Must reside in Alameda County),d188d320f3892da1,g3Nu6CyoBylDmVcd4Ue3TJQP70zd2LJ8a6v80t_9Gn8_tRLQtT7ydSFAIxCA-W8g
64598453ae8ca5c1,7852cafaf186c8b4,5da4a93459028cc5,38c2bc67410758b7,5,Kroger,Kroger,Kroger,"/q-Kroger-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,General Merchandise Clerk,a03c85c8cf06a330,xWzB9TsV4F4hJeiGPUpUfpQP70zd2LJ8a6v80t_9Gn92MlCk1uLOZT0oRqPWWjIa
37f4f321b47f6dbd,baad9d68fe13d7c6,007557d192cc6b84,49733920bed82c08,6,Kids Care Dental,Kids Care Dental,Kids Care Dental,"/q-Kids-Care-Dental-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA 95670",US,95670,Rancho Cordova,HR Coordinator,d188d320f3892da1,WlbyDC5uuIUxspmBYExCuJQP70zd2LJ8a6v80t_9Gn_XoJbemB5gDiH-T2h5xmUU
154b1b41879be09b,a7a7a614afb39efa,d64e150238b23803,66d7603179ba5b0e,7,Mitsubishi Chemical,Mitsubishi Chemical,Mitsubishi Chemical,"/q-Mitsubishi-Chemical-l-Rancho-Cordova,-CA-jobs.html","Wilton, CA",US,,Wilton,Industrial Placement - Data Analyst,ec16bb2aad4fef96,FcokfaYD7wbDMymbHgNq5JQP70zd2LJ8a6v80t_9Gn9c--Y6pQOgvjXyHK5vpOHP
7e4e0b36303ada66,6d25bf04fda948b9,64c5bdd0126656aa,b3e14fd7c95adee7,8,"General Logistics Systems US, Inc.","General Logistics Systems US, Inc.","General Logistics Systems US, Inc.","/q-General-Logistics-Systems-US-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA 95670",US,,Rancho Cordova,CUSTOMER SERVICE REPRESENTATIVE,d188d320f3892da1,2rk5Z-ADLd9l0jb2rqjD75QP70zd2LJ8a6v80t_9Gn8nWPpaVY7iufPYH0zSwuUN
cabe503cf3424d1b,f1498ef2de7bd181,2463b9fc33b52ef6,40fd06a86b34a1fb,9,Getinge,Getinge,Getinge,"/q-Getinge-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Field Service Technician,a03c85c8cf06a330,9k1Nz2DaZOqHb_a_UodLvZQP70zd2LJ8a6v80t_9Gn-GyQ3tM8uhJznLRrJickwP
49c2a57d15ddfe55,1f9faf6ac6c6dad6,b41c0f1c3e4c8659,050234324870b78f,10,The Management Trust,The Management Trust,The Management Trust,"/q-The-Management-Trust-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Front Desk Assistant (Onsite) - R1,7018617eed203ecd,N6_QGdQtL5wSCTFwCmhcvJQP70zd2LJ8a6v80t_9Gn_w5roA8Zce36ArgiPghrgJ
ecc28f0ef5129fc3,866f6108d3352d97,b9768c87b336a3bc,6ec060cca5f88445,11,CommonSpirit Health,Mercy San Juan Medical Center,Mercy San Juan Medical Center,"/q-Mercy-San-Juan-Medical-Center-l-Rancho-Cordova,-CA-jobs.html","Carmichael, CA 95608",US,95608,Carmichael,Monitor Tech,15e9600c27543938,9yEFnXLl5-avRJbjEeXV0JQP70zd2LJ8a6v80t_9Gn-9DARnqWqavZZgbP-G5ze5
d94150a82d97bb0d,03ad873c7eca1859,d02d2165e6f6d22b,b37ffe62afe142be,12,"NW Service Enterprises, Inc. Professional Assembly",Nw Service Enterprises Inc,Nw Service Enterprises Inc,"/q-Nw-Service-Enterprises-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Bicycle and Grill Assembly Technician,7018617eed203ecd,ZiHOuyvGRSvcT7ZckihUhpQP70zd2LJ8a6v80t_9Gn-iII0gGl5pMD5ba8wjkADU
115ffd6098c0209d,,1eb18f0174700ea1,afb7b3d3aad4ae1e,13,Mission Carmichael HC Center,Mission Carmichael HC Center,Mission Carmichael HC Center,"/q-Mission-Carmichael-HC-Center-l-Rancho-Cordova,-CA-jobs.html","Carmichael, CA 95608",US,95608,Carmichael,Activities Assistant,15e9600c27543938,o68w_ORrzN8biy2g30pV8JQP70zd2LJ8a6v80t_9Gn_C8SG1X9SXXt7jVBMp-KEb
7abdd046ba278c43,7705765b0dbde8ee,a3a306beea3ea31b,f1374be6a45f4b8a,14,Intel,Intel,Intel,"/q-Intel-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Desktop Go-To-Market Strategist,7018617eed203ecd,D9k3XkL62eI5t5FsFAcO25QP70zd2LJ8a6v80t_9Gn8wINMmcz3KtHa8BHlM4xRG
183095d9ad97c51e,fa08ef811557c704,3230886e5ab7858e,430119f0a753d249,15,Summit,Summit | Elior North America,Summit | Elior North America,"/jobs?q=Summit+%7C+Elior+North+America&l=Rancho+Cordova,+CA","Roseville, CA 95678",US,95678,Roseville,Office Manager 1,75684e6fe6a0671a,Ro0R99SjqCL5lf5zbY1F4pQP70zd2LJ8a6v80t_9Gn_aEVZ45IR1g28PNVUuKheq
1d5fbaad14d59f98,5d17e8ab76f5d7ec,119cc51b903bb143,17021f4f929d28c7,16,BarefootStudent.com,"Every Detail Auto Spa, inc","Every Detail Auto Spa, inc","/q-Every-Detail-Auto-Spa-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA",US,,Folsom,Auto Detailers,7018617eed203ecd,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
44fc8a075c08f092,27ebb2ca38d946e4,7849ff09b63f8130,48ecd526e3aa3225,17,Kaiser Permanente,Kaiser Permanente,Kaiser Permanente,"/q-Kaiser-Permanente-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA",US,,Roseville,Sterile Processing Technician II Certified,75684e6fe6a0671a,adM1H1SjcngrxuJzS_i525QP70zd2LJ8a6v80t_9Gn8us7qXbuqgtINmZ2v7UVpb
832cb374a74ab9ca,72cb19bf4f8460f5,b5ade35dab1a9dd5,e201dfedbdb1444b,18,Indeed,Labor Finders,Labor Finders,"/q-Labor-Finders-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA",US,,Roseville,General Laborers - HIRING IMMEDIATELY!,75684e6fe6a0671a,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
72689108b29ebfaa,cb934bd8d643691b,4d6e8a54359db5ca,62e25b37cf5bd9be,19,Indeed,State of California,State of California,"/q-State-of-California-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,RN Case Manager,a03c85c8cf06a330,xvnR0vrcAY1e7V-3bNZIuJQP70zd2LJ8a6v80t_9Gn886P0i8E01XoWmXBJS0Max
97cf04c523d6f446,ac598e638016e111,a4fd3a7c58902d53,59c6bca5d32b5f0f,20,Indeed,Five Guys Burgers and Fries,Five Guys Burgers and Fries,"/q-Five-Guys-Burgers-and-Fries-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA",US,,Rancho Cordova,Restaurant Crew Member/Team Member,d188d320f3892da1,EI15P8jmbWNUQd4Qyf_n35QP70zd2LJ8a6v80t_9Gn9NBmjG3A1d8f5DxVaEG3BC
60f9ad4a6391663b,d4c5c6561036e8b0,87f624a40e986362,ed8a228542792ed6,21,Indeed,MTI College,MTI College,"/q-MTI-College-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95841",US,95841,Sacramento,Social Media Manager,a03c85c8cf06a330,BHYL5Idj8m3Dd8cUACTXj5QP70zd2LJ8a6v80t_9Gn-vO_R3M3-XHOHom8dxVDoV
